ID,Email,FirstName,lastName,Age,Gender,Type,Status,Children,Estimated Income,Car owner,churn score,churn class,churn status,zipCode,Marital Status,Long Distance,LongDistanceBilltype,International,Local,LocalBilltype,Dropped,Paymethod,RatePlan,Balance,Usage
2708,Name_2708@email.com,firstName_2708,Name_2708,57.546667,M,Person,S,1,94188.3,FALSE,0.94818741,T,Assessed,93000,Single,20.86,Standard,0.86,19.78,Budget,0,CC,1,133.9635451,41.51
2711,Name_2711@email.com,firstName_2711,Name_2711,41.98,F,Person,M,2,91861,FALSE,0.359334095,F,Assessed,92100,Married,15.32,Standard,27.05574115,6.74,Budget,0,CC,1,32.17716777,22.06
2714,Name_2714@email.com,firstName_2714,Name_2714,33.493333,F,Person,S,1,12374.9,FALSE,0.806604116,T,Assessed,87430,Single,17.49,Standard,25.28970063,106.1,FreeLocal,0,Auto,4,98.80769832,123.59
2715,Name_2715@email.com,firstName_2715,Name_2715,26.833333,F,Person,M,2,69133.9,FALSE,0.535862859,F,Assessed,93000,Married,8.58,Standard,19.18880356,37.73,FreeLocal,0,CH,4,36.27735691,46.32
2717,Name_2717@email.com,firstName_2717,Name_2717,29.446667,F,Person,M,2,84948,FALSE,0.415486897,F,Assessed,94000,Married,11.14,Intnl_discount,28.42419299,12.58,FreeLocal,0,CH,3,112.3838443,23.73
2718,Name_2718@email.com,firstName_2718,Name_2718,40.96,F,Person,M,2,30998.8,FALSE,0.43569558,F,Assessed,87430,Married,2.4,Standard,4.88084308,50.5,Budget,0,Auto,2,54.99244142,52.91
2720,Name_2720@email.com,firstName_2720,Name_2720,14.46,M,Person,S,0,15924.2,FALSE,0.141894206,F,Assessed,94000,Single,0,Standard,43.06739808,1.46,FreeLocal,0,CH,2,116.3122998,1.46
2724,Name_2724@email.com,firstName_2724,Name_2724,35.653333,M,Person,M,2,21416.5,FALSE,0.247789061,F,Assessed,93000,Married,9.9,Intnl_discount,9.17,8.53,FreeLocal,0,CC,3,106.0037995,27.61
2728,Name_2728@email.com,firstName_2728,Name_2728,16.7,M,Person,M,2,78554.2,FALSE,0.501178441,F,Assessed,43000,Married,5.59,Standard,7.26,23.03,Budget,0,Auto,3,96.69863873,35.88
2729,Name_2729@email.com,firstName_2729,Name_2729,30.886667,F,Person,M,2,38215.9,FALSE,0.134387223,F,Assessed,43000,Married,0,Standard,0.591049365,0.97,Budget,0,Auto,1,110.9280739,0.97
2730,Name_2730@email.com,firstName_2730,Name_2730,19,F,Person,M,1,14085.5,FALSE,0.946481494,T,Assessed,43000,Married,29,Standard,37.64720897,160.42,FreeLocal,0,CC,1,124.5201794,176.61
2731,Name_2731@email.com,firstName_2731,Name_2731,47.966667,F,Person,M,2,49745.3,FALSE,0.164247525,F,Assessed,6000,Married,2.84,Intnl_discount,38.74306591,24.44,Budget,0,CH,4,2.927501625,27.28
2733,Name_2733@email.com,firstName_2733,Name_2733,13.86,F,Person,M,2,88427,FALSE,0.556231681,F,Assessed,94000,Married,22.46,Standard,4.16,43.34,Budget,0,CC,2,126.0396614,69.97
2734,Name_2734@email.com,firstName_2734,Name_2734,26.273333,F,Person,M,2,98003.7,FALSE,0.447860551,F,Assessed,93000,Married,1.03,Intnl_discount,2.916734401,83.39,FreeLocal,0,CC,2,62.05657566,84.42
2735,Name_2735@email.com,firstName_2735,Name_2735,32,M,Person,S,0,89142.7,FALSE,0.267051528,F,Assessed,94000,Single,3.76,Intnl_discount,8.13,5.01,Budget,0,CC,2,115.1924367,16.91
2736,Name_2736@email.com,firstName_2736,Name_2736,63.086667,F,Person,S,0,74530.8,FALSE,0.45325573,F,Assessed,43000,Single,20.89,Intnl_discount,0.49,106.5,FreeLocal,0,Auto,3,28.70365314,127.89
2738,Name_2738@email.com,firstName_2738,Name_2738,23,F,Person,S,0,32962.6,FALSE,0.780860021,T,Assessed,93000,Single,45,Standard,16.62387031,262.91,Budget,0,CC,1,90.90490103,265.78
2743,Name_2743@email.com,firstName_2743,Name_2743,48.206667,F,Person,M,2,76289.2,FALSE,0.386347018,F,Assessed,94000,Married,22.2,Intnl_discount,37.51754978,82.43,Budget,0,CC,4,127.0262411,104.63
2745,Name_2745@email.com,firstName_2745,Name_2745,63.933333,M,Person,M,1,66931.9,FALSE,0.98474054,T,Assessed,92100,Married,11.72,Standard,0.39,5.35,Budget,0,CC,3,136.9897836,17.46
2746,Name_2746@email.com,firstName_2746,Name_2746,25.44,M,Person,M,2,9309.57,FALSE,0.311993865,F,Assessed,6000,Married,8.56,Standard,37.9811334,99.73,FreeLocal,0,CC,1,76.57268945,108.3
2747,Name_2747@email.com,firstName_2747,Name_2747,24,F,Person,M,1,42000,FALSE,0.982628956,T,Assessed,94000,Married,33,Intnl_discount,45.48027124,26.78,FreeLocal,0,Auto,4,129.5928572,48.08
2748,Name_2748@email.com,firstName_2748,Name_2748,24,F,Person,S,0,43000,FALSE,0.969340048,T,Assessed,6200,Single,28,Intnl_discount,0.121492099,154.77,Budget,0,CC,4,126.8973593,168.28
2749,Name_2749@email.com,firstName_2749,Name_2749,23,F,Person,S,0,42000,FALSE,0.976045213,T,Assessed,95051,Single,25.77,Standard,40.50196427,61.44,Budget,0,CC,3,92.56316859,65.79
2750,Name_2750@email.com,firstName_2750,Name_2750,22,F,Person,S,2,32098,FALSE,0.940204197,T,Assessed,6000,Single,38,Standard,23.73670828,35.73,Budget,0,Auto,4,16.68116459,41.78
2751,Name_2751@email.com,firstName_2751,Name_2751,56.72,F,Person,S,0,77726.4,FALSE,0.619741886,F,Assessed,87430,Single,14,Intnl_discount,13.05781186,9.51,Budget,0,Auto,3,19.91076288,23.52
2752,Name_2752@email.com,firstName_2752,Name_2752,19,F,Person,S,2,35000,FALSE,0.733021701,T,Assessed,6200,Single,39,Standard,2.22,38.18,FreeLocal,0,CC,3,127.9638832,62.95
2753,Name_2753@email.com,firstName_2753,Name_2753,45.673333,F,Person,S,1,2800.68,FALSE,0.713533577,T,Assessed,43000,Single,28.45,Standard,42.11473798,106.3,Budget,0,CC,4,78.36943168,134.75
2756,Name_2756@email.com,firstName_2756,Name_2756,44.926667,F,Person,M,2,90271.6,FALSE,0.453689252,F,Assessed,92100,Married,13.96,Standard,16.98543543,96.43,FreeLocal,0,CC,4,98.59916377,110.4
2760,Name_2760@email.com,firstName_2760,Name_2760,31.126667,F,Person,M,2,64816.6,FALSE,0.697027649,F,Assessed,92100,Married,21,Standard,6.566605963,6.87,Budget,0,CC,4,142.9452659,27.87
2761,Name_2761@email.com,firstName_2761,Name_2761,44.98,F,Person,M,2,98217.1,FALSE,0.45414889,F,Assessed,93000,Married,29.49,Standard,14.59724401,13.24,FreeLocal,0,CC,2,118.3550244,42.74
2764,Name_2764@email.com,firstName_2764,Name_2764,61.693333,F,Person,S,0,15989.3,FALSE,0.88628654,T,Assessed,95051,Single,3.67,Intnl_discount,44.77803322,25.49,Budget,1,CC,3,9.486171037,29.17
2770,Name_2770@email.com,firstName_2770,Name_2770,21.64,M,Person,S,1,84978.1,FALSE,0.270990697,F,Assessed,6200,Single,5.03,Intnl_discount,7.68,76.07,FreeLocal,0,CH,2,68.88616006,88.79
2771,Name_2771@email.com,firstName_2771,Name_2771,49.986667,F,Person,M,2,36647.9,FALSE,0.701604104,T,Assessed,87430,Married,21.41,Intnl_discount,43.24793815,85.96,Budget,0,CC,1,132.388791,107.38
2772,Name_2772@email.com,firstName_2772,Name_2772,41.226667,F,Person,S,0,64319.2,FALSE,0.916961923,T,Assessed,92100,Single,3.01,Intnl_discount,47.10042434,37.15,Budget,0,CH,1,77.27363669,40.16
2773,Name_2773@email.com,firstName_2773,Name_2773,48.246667,F,Person,S,1,73338,FALSE,0.194817406,F,Assessed,95051,Single,20.92,Intnl_discount,21.98337448,9.01,Budget,0,Auto,3,101.0141091,29.93
2774,Name_2774@email.com,firstName_2774,Name_2774,60.746667,F,Person,S,0,433.74,FALSE,0.78538703,T,Assessed,95051,Single,3.3,Standard,36.36521171,40.91,FreeLocal,0,CC,1,56.97738445,44.22
2775,Name_2775@email.com,firstName_2775,Name_2775,45.36,F,Person,M,2,16962.2,FALSE,0.384773156,F,Assessed,94000,Married,18.6,Standard,39.43128857,8.96,Budget,0,CC,1,117.855939,27.57
2777,Name_2777@email.com,firstName_2777,Name_2777,26.026667,M,Person,M,2,10708.3,FALSE,0.203755099,F,Assessed,94000,Married,20.83,Intnl_discount,4.85,117.26,Budget,0,CH,1,131.3419987,142.95
2780,Name_2780@email.com,firstName_2780,Name_2780,20.3,F,Person,M,0,2031.61,FALSE,0.848294516,T,Assessed,95051,Married,21.64,Standard,10.00832129,87.4,Budget,0,CC,1,131.9916057,109.04
2783,Name_2783@email.com,firstName_2783,Name_2783,46,F,Person,S,2,16938.5,FALSE,0.662457034,F,Assessed,93000,Single,13.35,Standard,9.493144364,8.76,FreeLocal,0,CH,3,27.29679824,22.11
2786,Name_2786@email.com,firstName_2786,Name_2786,48,F,Person,M,0,55221,FALSE,0.601366177,F,Assessed,95051,Married,0.49,Standard,28.12924987,15.2,FreeLocal,0,CC,4,60.61169518,15.69
2787,Name_2787@email.com,firstName_2787,Name_2787,52.646667,F,Person,M,1,8073.11,FALSE,0.541831613,F,Assessed,6000,Married,28.7,Standard,6.440611603,60.35,FreeLocal,0,Auto,3,115.5226574,89.05
2788,Name_2788@email.com,firstName_2788,Name_2788,53.68,M,Person,M,0,95448.6,FALSE,0.195422698,F,Assessed,87430,Married,24.24,Standard,2.781950637,5.21,Budget,0,CH,4,122.0486151,29.46
2789,Name_2789@email.com,firstName_2789,Name_2789,17.006667,M,Person,S,1,24141.5,FALSE,0.909151656,T,Assessed,92100,Single,28.82,Standard,22.04368194,97.05,FreeLocal,0,CC,3,33.82328727,125.87
2790,Name_2790@email.com,firstName_2790,Name_2790,63.173333,M,Person,S,2,63152.6,FALSE,0.393470151,F,Assessed,87430,Single,29.93,Intnl_discount,23.56132329,40.07,Budget,0,CC,4,112.2972701,70.01
2792,Name_2792@email.com,firstName_2792,Name_2792,55.64,M,Person,S,2,72084.7,FALSE,0.441178573,F,Assessed,95051,Single,29.11,Intnl_discount,6.907603781,9.02,Budget,0,CC,4,136.3574314,38.13
2793,Name_2793@email.com,firstName_2793,Name_2793,62,F,Person,S,0,42760.5,FALSE,0.34172471,F,Assessed,87430,Single,13.47,Standard,41.31687689,40.23,Budget,0,CC,3,121.5083611,53.7
2794,Name_2794@email.com,firstName_2794,Name_2794,41,F,Person,S,1,49072,FALSE,0.439055923,F,Assessed,92100,Single,23.5,Intnl_discount,19.20121518,10.74,Budget,0,Auto,4,78.80890578,34.25
2795,Name_2795@email.com,firstName_2795,Name_2795,43,F,Person,M,0,27371.8,FALSE,0.687060274,F,Assessed,87430,Married,16.14,Standard,14.11746197,126.55,FreeLocal,0,CC,4,80.04994421,142.7
2798,Name_2798@email.com,firstName_2798,Name_2798,41.913333,M,Person,M,1,71472.9,FALSE,0.797672313,T,Assessed,93000,Married,16.02,Standard,47.99342253,114.2,Budget,0,CH,3,100.7936694,130.22
2799,Name_2799@email.com,firstName_2799,Name_2799,70,F,Person,M,0,95405.7,FALSE,0.101432329,F,Assessed,6000,Married,7.74,Standard,24.2054965,6.21,Budget,0,CC,3,41.20690023,13.96
2800,Name_2800@email.com,firstName_2800,Name_2800,57.553333,F,Person,S,0,95786.8,FALSE,0.304136493,F,Assessed,94000,Single,21.33,Standard,20.27161072,87.46,Budget,0,CC,1,74.54480879,108.79
2802,Name_2802@email.com,firstName_2802,Name_2802,55.113333,M,Person,S,0,90321.6,FALSE,0.99968692,T,Assessed,95051,Single,0.87,Intnl_discount,9.258804659,11.52,FreeLocal,0,CC,3,96.28160475,12.39
2803,Name_2803@email.com,firstName_2803,Name_2803,54.553333,M,Person,S,0,90478.6,FALSE,0.738586797,T,Assessed,87430,Single,18.02,Standard,33.98249593,136.47,FreeLocal,0,CC,2,5.741333401,154.49
2804,Name_2804@email.com,firstName_2804,Name_2804,52.646667,F,Person,M,2,56187,FALSE,0.648971485,F,Assessed,94000,Married,8.09,Standard,40.49586219,13.74,Budget,0,CH,2,12.63239299,21.83
2807,Name_2807@email.com,firstName_2807,Name_2807,24.393333,F,Person,S,1,38000,FALSE,0.885623131,T,Assessed,94000,Single,23.56,Intnl_discount,27.17178732,206.08,Budget,0,CC,3,48.42738305,229.64
2813,Name_2813@email.com,firstName_2813,Name_2813,18.84,M,Person,M,2,53010.8,FALSE,0.547279635,F,Assessed,87430,Married,12.45,Standard,15.21152947,46.42,FreeLocal,4,CC,1,134.0299972,58.87
2814,Name_2814@email.com,firstName_2814,Name_2814,64.8,M,Person,M,0,75004.5,FALSE,0.245069693,F,Assessed,6200,Married,26.52,Intnl_discount,28.58931633,32.19,Budget,0,CC,4,81.75277536,58.72
2817,Name_2817@email.com,firstName_2817,Name_2817,60.366667,M,Person,M,0,19749.3,FALSE,0.609648877,F,Assessed,87430,Married,20.22,Standard,36.32084162,13.94,Budget,0,CC,2,28.79730776,34.17
2818,Name_2818@email.com,firstName_2818,Name_2818,43.906667,M,Person,S,1,57626.9,FALSE,0.322621835,F,Assessed,93000,Single,9.38,Standard,32.12005364,38.96,Budget,0,CC,4,71.64016935,48.35
2819,Name_2819@email.com,firstName_2819,Name_2819,32.846667,M,Person,M,2,20078,FALSE,0.466744892,F,Assessed,6200,Married,9.65,Intnl_discount,30.89163823,6.33,Budget,0,CC,4,80.95988944,15.98
2820,Name_2820@email.com,firstName_2820,Name_2820,26.033333,F,Person,M,2,47902,FALSE,0.282768422,F,Assessed,94000,Married,17.44,Standard,4.94,49.92,FreeLocal,1,Auto,4,93.55164872,72.31
2821,Name_2821@email.com,firstName_2821,Name_2821,16.753333,M,Person,M,1,7545.96,FALSE,0.901436353,T,Assessed,43000,Married,22.39,Standard,15.89273342,178.36,Budget,0,CC,1,49.15145217,200.75
2825,Name_2825@email.com,firstName_2825,Name_2825,53.28,M,Person,S,2,89459.9,FALSE,0.706634802,T,Assessed,6000,Single,11.54,Standard,1.61,22.9,FreeLocal,0,CC,2,18.64625177,36.05
2827,Name_2827@email.com,firstName_2827,Name_2827,24.393333,F,Person,S,1,37000,FALSE,0.72583918,T,Assessed,94000,Single,23.56,Intnl_discount,43.6079174,206.08,Budget,0,CC,1,4.310149401,229.64
2829,Name_2829@email.com,firstName_2829,Name_2829,24.546667,M,Person,M,0,9780.66,FALSE,0.515231951,F,Assessed,95051,Married,2.8,Standard,7.27,11.32,FreeLocal,1,CC,2,136.9849459,21.39
2833,Name_2833@email.com,firstName_2833,Name_2833,18.84,M,Person,M,2,53010.8,FALSE,0.649815416,F,Assessed,6200,Married,12.45,Standard,45.42936815,46.42,FreeLocal,4,CC,2,6.12113739,58.87
2834,Name_2834@email.com,firstName_2834,Name_2834,64.8,M,Person,M,1,75004.5,FALSE,0.417280623,F,Assessed,43000,Married,26.52,Intnl_discount,38.10168482,32.19,Budget,0,CC,2,105.2835917,58.72
2837,Name_2837@email.com,firstName_2837,Name_2837,60.366667,M,Person,M,0,19749.3,FALSE,0.570201364,F,Assessed,6000,Married,20.22,Standard,35.15650358,13.94,Budget,0,CC,1,81.46180723,34.17
2838,Name_2838@email.com,firstName_2838,Name_2838,43.906667,M,Person,S,1,57626.9,FALSE,0.40914088,F,Assessed,93000,Single,9.38,Standard,30.00110679,38.96,Budget,0,CC,3,137.07942,48.35
2839,Name_2839@email.com,firstName_2839,Name_2839,32.846667,M,Person,M,2,20078,FALSE,0.236221004,F,Assessed,87430,Married,9.65,Intnl_discount,28.75547239,6.33,Budget,0,CC,1,34.40432212,15.98
2840,Name_2840@email.com,firstName_2840,Name_2840,26.033333,F,Person,M,2,47902,FALSE,0.438801414,F,Assessed,43000,Married,17.44,Standard,4.94,49.92,FreeLocal,1,Auto,4,96.78228466,72.31
2841,Name_2841@email.com,firstName_2841,Name_2841,16.753333,M,Person,M,1,7545.96,FALSE,0.977234673,T,Assessed,87430,Married,22.39,Standard,45.84442926,178.36,Budget,0,CC,1,45.50786805,200.75
2845,Name_2845@email.com,firstName_2845,Name_2845,53.28,M,Person,S,2,89459.9,FALSE,0.892024887,T,Assessed,87430,Single,11.54,Standard,1.61,22.9,FreeLocal,0,CC,2,65.41171176,36.05
2848,Name_2848@email.com,firstName_2848,Name_2848,39.426667,F,Person,S,1,13576.5,FALSE,0.955672713,T,Assessed,43000,Single,14.83,Standard,6.240534518,25.66,Budget,0,CC,1,82.87979439,40.49
2850,Name_2850@email.com,firstName_2850,Name_2850,50.753333,F,Person,M,2,42031.8,FALSE,0.361975099,F,Assessed,43000,Married,20.45,Intnl_discount,5.473207308,39.33,Budget,0,CH,3,75.73975994,59.78
2851,Name_2851@email.com,firstName_2851,Name_2851,59.073333,F,Person,S,1,97689.2,FALSE,0.886461786,T,Assessed,43000,Single,6.08,Standard,43.78827757,8.79,FreeLocal,0,CC,4,0.570154526,14.87
2852,Name_2852@email.com,firstName_2852,Name_2852,57.66,F,Person,S,1,75397.8,FALSE,0.878847202,T,Assessed,93000,Single,24.42,Standard,24.61567389,35.9,FreeLocal,0,CC,4,9.170857676,60.32
2853,Name_2853@email.com,firstName_2853,Name_2853,55.073333,F,Person,M,1,49453.8,FALSE,0.926337572,T,Assessed,6200,Married,17.13,Standard,30.87134877,12.33,Budget,0,CC,4,134.0536778,29.46
2854,Name_2854@email.com,firstName_2854,Name_2854,21.38,M,Person,M,0,92881.8,FALSE,0.885630287,T,Assessed,93000,Married,2.15,Standard,6.12,85.29,FreeLocal,0,CC,2,119.2563608,93.57
2855,Name_2855@email.com,firstName_2855,Name_2855,21.78,M,Person,S,2,43634.5,FALSE,0.785643986,T,Assessed,6200,Single,29.44,Standard,9.42,104.64,Budget,0,CC,2,117.0115632,143.5
2856,Name_2856@email.com,firstName_2856,Name_2856,47.98,F,Person,S,0,68641.5,FALSE,0.931029242,T,Assessed,6000,Single,5.1,Intnl_discount,31.74886028,50.22,FreeLocal,0,CC,4,105.6891293,55.32
2857,Name_2857@email.com,firstName_2857,Name_2857,36.253333,F,Person,M,1,50735.1,FALSE,0.793702165,T,Assessed,6200,Married,11.62,Standard,46.3864594,16.76,Budget,0,CC,4,26.38946627,28.38
2858,Name_2858@email.com,firstName_2858,Name_2858,19.193333,F,Person,M,1,52490.1,FALSE,0.96389637,T,Assessed,94000,Married,10.1,Standard,9.69,9.81,FreeLocal,0,CC,4,12.6536855,29.62
2859,Name_2859@email.com,firstName_2859,Name_2859,62.606667,F,Person,S,1,13109.1,FALSE,0.701320519,T,Assessed,43000,Single,22.38,Standard,5.402570529,40.48,Budget,0,Auto,3,108.7576403,62.87
2860,Name_2860@email.com,firstName_2860,Name_2860,56.046667,M,Person,S,1,92647.5,FALSE,0.733368015,T,Assessed,94000,Single,16.04,Standard,5.74,10.34,Budget,0,CC,1,0.551701146,32.13
2861,Name_2861@email.com,firstName_2861,Name_2861,62.753333,F,Person,S,2,21021.6,FALSE,0.841850951,T,Assessed,43000,Single,3.75,Standard,48.25810231,11.19,Budget,0,CC,4,126.2245992,14.95
2862,Name_2862@email.com,firstName_2862,Name_2862,55.34,M,Person,S,0,74460.7,FALSE,0.879007904,T,Assessed,94000,Single,25.53,Standard,0.99,179.93,FreeLocal,0,CC,3,149.0323669,206.46
2863,Name_2863@email.com,firstName_2863,Name_2863,40.18,F,Person,M,1,43894.5,FALSE,0.949414352,T,Assessed,92100,Married,29.28,Intnl_discount,33.78552189,40.38,FreeLocal,0,CC,4,54.61349455,69.67
2864,Name_2864@email.com,firstName_2864,Name_2864,41.666667,F,Person,S,2,28787.4,FALSE,0.840720768,T,Assessed,95051,Single,27.97,Standard,23.09572404,58.09,Budget,0,Auto,3,27.65040396,86.06
2865,Name_2865@email.com,firstName_2865,Name_2865,53.12,F,Person,S,1,94278.7,FALSE,0.778338473,T,Assessed,94000,Single,26.68,Standard,6.217443845,9.67,FreeLocal,0,CC,4,31.4133268,36.35
2866,Name_2866@email.com,firstName_2866,Name_2866,45.04,F,Person,M,0,83900.2,FALSE,0.925834313,T,Assessed,87430,Married,28.21,Intnl_discount,37.69605816,8.62,FreeLocal,0,CC,4,91.52716601,36.83
2867,Name_2867@email.com,firstName_2867,Name_2867,59.126667,M,Person,M,1,13091.6,FALSE,0.374075106,F,Assessed,6200,Married,22.79,Intnl_discount,30.91754477,20.26,Budget,0,CC,4,34.40557618,43.06
2868,Name_2868@email.com,firstName_2868,Name_2868,37.293333,F,Person,M,0,91708.4,FALSE,0.928287107,T,Assessed,92100,Married,17.21,Intnl_discount,26.48521851,31.55,Budget,0,CH,4,140.2412286,48.77
2870,Name_2870@email.com,firstName_2870,Name_2870,45.92,F,Person,M,2,62061.8,FALSE,0.165373481,F,Assessed,87430,Married,29.86,Standard,47.39017027,52.22,FreeLocal,0,Auto,1,80.0804166,82.08
2871,Name_2871@email.com,firstName_2871,Name_2871,22.12,F,Person,M,1,20550.9,FALSE,0.932080302,T,Assessed,6200,Married,27.72,Standard,0.86,57.06,Budget,0,CC,3,74.96461926,85.64
2874,Name_2874@email.com,firstName_2874,Name_2874,18.766667,M,Person,M,2,1765.41,FALSE,0.135050011,F,Assessed,6000,Married,3.04,Standard,22.81084423,44.95,FreeLocal,0,CC,4,90.6110153,47.99
2875,Name_2875@email.com,firstName_2875,Name_2875,56.186667,F,Person,S,2,19131.1,FALSE,0.768488008,T,Assessed,94000,Single,22.15,Standard,42.55843589,34.91,Budget,0,Auto,1,113.4382549,57.07
2879,Name_2879@email.com,firstName_2879,Name_2879,61,F,Person,S,2,6440.46,FALSE,0.398196781,F,Assessed,43000,Single,22.66,Standard,18.70113421,27.2,Budget,0,CH,1,99.93291998,49.86
2881,Name_2881@email.com,firstName_2881,Name_2881,46.84,M,Person,M,2,28766.9,FALSE,0.399915747,F,Assessed,87430,Married,6.11,Standard,19.92414559,58.08,Budget,0,CC,1,35.76819636,64.2
2886,Name_2886@email.com,firstName_2886,Name_2886,25.033333,M,Person,M,2,91272.2,FALSE,0.265211929,F,Assessed,43000,Married,26.99,Standard,5.922521187,13.01,FreeLocal,0,CC,2,134.7379626,40
2891,Name_2891@email.com,firstName_2891,Name_2891,55,F,Person,S,0,73228.3,FALSE,0.599057979,F,Assessed,92100,Single,22.47,Standard,48.37785066,28.11,Budget,0,Auto,3,109.7952192,50.58
2894,Name_2894@email.com,firstName_2894,Name_2894,52.146667,M,Person,M,1,64792.3,FALSE,0.808531733,T,Assessed,43000,Married,13.05,Standard,1.51,36.84,FreeLocal,0,CH,1,111.5791623,51.41
2896,Name_2896@email.com,firstName_2896,Name_2896,40.313333,F,Person,S,0,93322.1,FALSE,0.930126091,T,Assessed,87430,Single,29.92,Intnl_discount,14.96602604,8.79,Budget,0,CH,1,23.23904484,38.72
2899,Name_2899@email.com,firstName_2899,Name_2899,51.52,M,Person,M,2,49910.7,FALSE,0.221564982,F,Assessed,43000,Married,27.42,Standard,37.18226696,23.72,Budget,0,CC,4,72.36239539,51.14
2900,Name_2900@email.com,firstName_2900,Name_2900,44.573333,M,Person,M,0,76161.4,FALSE,0.891908288,T,Assessed,95051,Married,11.96,Standard,9.924951159,25.58,FreeLocal,0,CC,1,119.7210367,37.55
2901,Name_2901@email.com,firstName_2901,Name_2901,14.573333,F,Person,M,2,55860,FALSE,0.222634933,F,Assessed,6000,Married,16.01,Intnl_discount,33.95801719,10.35,FreeLocal,0,CC,1,121.6473982,26.37
2908,Name_2908@email.com,firstName_2908,Name_2908,53.253333,M,Person,M,2,57360.8,FALSE,0.379913164,F,Assessed,6200,Married,10.36,Standard,28.31575686,57.25,FreeLocal,0,CC,3,105.7225957,67.61
2909,Name_2909@email.com,firstName_2909,Name_2909,45.513333,M,Person,M,0,92414.7,FALSE,0.790829384,T,Assessed,95051,Married,29.43,Standard,14.78773285,10.62,FreeLocal,0,CC,1,114.4616169,40.06
2911,Name_2911@email.com,firstName_2911,Name_2911,60.933333,F,Person,S,2,14578.8,FALSE,0.741632485,T,Assessed,95051,Single,11.91,Standard,46.43554306,95.1,Budget,0,Auto,3,4.179341945,107.02
2912,Name_2912@email.com,firstName_2912,Name_2912,53.366667,F,Person,M,2,87578.2,FALSE,0.255047075,F,Assessed,87430,Married,0.29,Standard,49.79475366,22.15,Budget,0,CC,1,19.15746337,22.44
2913,Name_2913@email.com,firstName_2913,Name_2913,13.906667,F,Person,M,2,86695.4,FALSE,0.150011369,F,Assessed,87430,Married,25.94,Standard,24.33864066,32.09,FreeLocal,0,CC,2,57.41273682,58.03
2917,Name_2917@email.com,firstName_2917,Name_2917,45.486667,F,Person,M,0,68000,FALSE,0.560934758,F,Assessed,87430,Married,29.64,Intnl_discount,36.64779614,90.18,FreeLocal,4,Auto,2,14.82379752,119.82
2918,Name_2918@email.com,firstName_2918,Name_2918,47.853333,M,Person,M,1,2067.82,FALSE,0.231986907,F,Assessed,6000,Married,15.25,Intnl_discount,11.65147369,70.65,Budget,0,CC,3,64.74258331,85.9
2921,Name_2921@email.com,firstName_2921,Name_2921,22.88,M,Person,M,2,30665.2,FALSE,0.516845348,F,Assessed,93000,Married,5.83,Standard,8.32,63.28,FreeLocal,0,Auto,4,90.50980912,77.44
2922,Name_2922@email.com,firstName_2922,Name_2922,63.353333,F,Person,M,1,80000,FALSE,0.256786233,F,Assessed,43000,Married,6.08,Intnl_discount,32.157553,30.95,FreeLocal,0,Auto,1,88.68193061,37.04
2923,Name_2923@email.com,firstName_2923,Name_2923,58.706667,F,Person,M,1,98680.4,FALSE,0.422362318,F,Assessed,87430,Married,17.58,Intnl_discount,3.181622528,8.85,FreeLocal,0,CH,1,68.62884923,26.44
2924,Name_2924@email.com,firstName_2924,Name_2924,55,F,Person,M,2,65619.7,FALSE,0.348602696,F,Assessed,95051,Married,13.56,Standard,7.458600047,144.66,Budget,0,CC,4,5.850466098,158.22
2925,Name_2925@email.com,firstName_2925,Name_2925,49.12,F,Person,M,1,95620.3,FALSE,0.623317074,F,Assessed,94000,Married,10.91,Standard,11.86417968,93.61,Budget,0,CC,4,125.030524,104.53
2926,Name_2926@email.com,firstName_2926,Name_2926,52,F,Person,D,1,85275,FALSE,0.398134451,F,Assessed,6000,Divorsed,22.48,Intnl_discount,10.84768257,151.61,FreeLocal,0,Auto,3,18.77877763,174.09
2927,Name_2927@email.com,firstName_2927,Name_2927,42,F,Person,M,1,66921.4,FALSE,0.684356401,F,Assessed,92100,Married,15.7,Intnl_discount,31.2521212,8.97,FreeLocal,0,CC,2,75.79865934,24.67
2928,Name_2928@email.com,firstName_2928,Name_2928,43,F,Person,M,1,98453.6,FALSE,0.572176179,F,Assessed,95051,Married,13.72,Standard,48.64655433,11.65,FreeLocal,0,Auto,4,43.56147882,25.38
2930,Name_2930@email.com,firstName_2930,Name_2930,47,F,Person,S,2,57420,FALSE,0.550254952,F,Assessed,92100,Single,25.18,Standard,17.51191489,252.53,Budget,1,Auto,2,36.32865106,277.72
2931,Name_2931@email.com,firstName_2931,Name_2931,26.98,M,Person,M,0,58986.2,FALSE,0.437954679,F,Assessed,95051,Married,3.93,Standard,3.73,26.69,FreeLocal,1,CH,2,72.79546301,34.35
2932,Name_2932@email.com,firstName_2932,Name_2932,42,F,Person,M,2,47639.1,FALSE,0.35368243,F,Assessed,92100,Married,17.48,Intnl_discount,35.34246373,39.62,Budget,0,CC,3,92.86096958,57.11
2935,Name_2935@email.com,firstName_2935,Name_2935,22.226667,F,Person,S,0,39461,FALSE,0.710206038,T,Assessed,92100,Single,22.87,Standard,0.28,103.52,FreeLocal,1,CC,4,68.85725717,126.68
2936,Name_2936@email.com,firstName_2936,Name_2936,54.96,M,Person,M,1,47371,FALSE,0.676812225,F,Assessed,95051,Married,4.98,Intnl_discount,7.69,258.29,Budget,0,CC,4,43.69850102,270.97
